Video_ID,Channel_ID,Channel Name,Subscriber Count,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster,Channel_Weight
PVM1x0uSTZU,UCC6aF7bgIEBnMJC2rV4XOmg,Kuya Mike,5000.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
PVXlBphcyYw,UC6CbAK73ohEL5XeRi0wbN9w,World Intellectual Property Organization – WIPO,69500.0,1.84,1.15,0.0,1.79,0.0,0.0,4.52,0.0,0.0,0.0,0.62,5.0,0.3,0.0,0.0,1.74,0.07,1.0,0.0016387085711901807
PVzqepG4nsM,UCxBWeubuZrc8sQE_bXytgUQ,Justin & Alina,138000.0,0.15,0.0,0.19,0.26,0.9475,1.25,0.2175,0.8075,0.4375,0.3325,0.6699999999999999,0.3075,0.6225,0.0,0.5575,0.2775,0.2125,1.0,0.00013655904759918172
PWtX4wDu7Uk,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,1.06,0.426,0.346,1.444,0.368,0.3019999999999999,0.41,0.486,0.6140000000000001,0.4720000000000001,0.346,0.312,0.8059999999999998,0.118,0.994,0.396,0.286,1.0,2.074314647076178e-05
PYvuh9PoXp4,UCJWfRHhcgSz8EvRf_3Jig9A,A Kids Perspective,1140.0,0.0,0.0,0.0,0.0,0.0,0.38,1.45,0.0,0.0,0.15,0.78,0.0,0.36,0.0,1.33,1.5,0.0,1.0,0.0016387085711901807
PZGQP0Sa8g4,UCHpyKVf0Neqcm8WkHinfBkQ,BB Gahyun,11200.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
PZQOKlvmyHU,UCqMy-fbfky74L_EgKlYXTDw,The Playroom Studio,134000.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
P_1aJaBTcJg,UCSAQKyBcV2kH7Q1QQbOaI4g,Experienced Indian Traveller ,1400.0,0.175,0.0,0.06,0.0,1.685,1.37,0.5349999999999999,1.755,1.485,2.48,0.97,2.215,0.815,1.0,0.0,0.7100000000000001,0.0,0.0,0.0010924723807934538
P_BHc5TDk1Q,UC5NF_7WBa8OVDC0Xbs8yvOg,Japapino World ジャパピーノ,174000.0,0.8200000000000001,0.0,0.26,0.745,0.44,0.53,0.445,0.71,0.01,0.0,1.105,0.345,0.0,0.285,0.365,0.97,0.085,1.0,0.00018207873013224228
P_DaMI2RrLU,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,36200.0,,,,,,,,,,,,,,,,,,,0.00010241928569938629
PaFTqhQ3Vgg,UCXKOXXrW7wzKe_VGJIw2lkQ,True Pinoy Chef,207.0,0.42,0.0,0.43,0.3233333333333333,0.2266666666666666,0.4633333333333334,0.2166666666666666,0.8233333333333333,0.2366666666666666,0.21,0.3666666666666666,0.0,0.33,0.1533333333333333,0.0933333333333333,0.2466666666666666,0.1666666666666666,1.0,0.0016387085711901807
PbKC3t8ieZA,UCi9mzS8H-ez_30w5SCL2dmw,JREKML,1210000.0,,,,,,,,,,,,,,,,,,,6.827952379959086e-05
Pcn9MftZGyo,UCAzZ2_MX80BeKjD3mKD--DA,1000 Nomads,5190.0,0.715,0.2383333333333333,0.5583333333333333,0.4366666666666667,0.94,0.4766666666666667,0.17,1.471666666666667,1.4783333333333335,1.1616666666666668,0.155,0.15,0.59,0.1216666666666666,1.3099999999999998,0.3233333333333333,0.645,0.0,0.0016387085711901807
Pcv_bImJR3s,UC_DmOS_FBvO4H27U7X0OtRg,Fearless & Far,3030000.0,,,,,,,,,,,,,,,,,,,0.00032774171423803616
PeE8P3wGY9g,UCqdBWKP4_8bU-Rsk2LvVz6Q,BecomingFilipino,1140000.0,,,,,,,,,,,,,,,,,,,0.0001560674829704934
PfJtTLewriA,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,1.0199999999999998,0.06,0.0,0.46,0.49,0.1166666666666666,0.0,0.9466666666666668,0.13,1.11,1.93,2.046666666666667,1.6666666666666667,0.0666666666666666,0.7166666666666667,2.216666666666667,0.0,1.0,6.18380592901955e-05
Pfs6BKqUnpM,UC7fga_Kycp9z6pg5Yhx7R-w,Bisayang Hilaw,1050000.0,,,,,,,,,,,,,,,,,,,0.0004682024489114802
PgLicTQr6dQ,UCWjSwkIn2gGgETcZZYaO-6g,RETIRING IN PARADISE,17000.0,2.25,0.4,0.73,1.3,1.08,2.88,0.0,0.71,0.84,0.0,1.03,0.15,0.42,0.0,0.0,0.0,0.0,1.0,8.62478195363253e-05
PiHKh6UGumg,UCAW9e0pCUr2XZQ6hCLe2ifA,Tarsier TV,4410.0,0.57,0.0,0.49,0.0,3.46,0.85,0.93,1.97,2.62,0.9,0.0,0.05,0.91,2.13,2.43,0.34,2.98,0.0,0.0008193542855950903
PjIoYOB0Juk,UCSvaH7DbguYJcp8PHTTv1Zw,Bigg World Cinema,34000.0,0.73,0.0,0.55,1.29,0.0,0.0,0.0,0.63,0.0,0.47,0.33,0.01,0.07,0.0,0.0,0.0,0.16,1.0,0.00019278924366943303
Pjc2H1wxots,UCdcWBJfb9fZngmw-2eiTcEg,AnthonyOK,16500.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
PkLk0iUX_bw,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,207000.0,,,,,,,,,,,,,,,,,,,0.0001489735064718346
PksNYJrcjQ8,UCoqGJPtvsPpALlhtqB1lcHA,Chris Lewis,1260000.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
Pl5BzYCVwIA,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,1210000.0,0.2625,0.4175,0.2075,0.98,0.4575,0.8475,0.055,0.43,1.1375000000000002,0.8,0.0,0.0,0.405,0.0225,0.975,0.6174999999999999,0.0,1.0,8.193542855950904e-05
PmfG51GjLls,UCDRbz-Otyz57pRKQwUkr0ww,Walids Journey,31000.0,0.72,1.36,0.0,1.89,0.28,1.86,0.62,0.66,0.0,0.31,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0008193542855950903
Pn2rq2Tn-PI,UCrPo31V8wpuuCMseyzEDZMQ,The Hungry Syrian Wanderer,5200000.0,,,,,,,,,,,,,,,,,,,0.0004682024489114802
PnSEFRLwv7U,UCORg6QV09GWtP1DDd6oH1iA,EXCLUSIVE TRAVEL REVIEWS,3750.0,0.33,0.75,0.0,2.5,1.01,1.66,0.0,1.26,2.54,1.76,0.0,0.0,0.25,0.0,2.66,0.18,0.0,0.0,0.0010924723807934538
PneE3ko2SSo,UCG57u0jfLpuPuCAHRUtTxdg,Blonde&Bass,113000.0,0.4875,0.0125,0.175,1.11,0.395,0.5,0.3625,0.77,0.4475,1.0625,0.38,0.0575,0.65,0.0,0.6175,1.0925,0.11,1.0,0.00032774171423803616
PoDAa2Bt9bU,UCLvnKTwSZEnCbTHNnqiivRQ,Dodo Explorers,188000.0,1.66,1.105,0.18,2.225,0.0,0.0,0.0,0.09,0.1,0.0,0.645,0.03,0.06,0.02,0.61,0.14,0.0,2.0,0.00020483857139877258
Ppj1EpdEyYs,UCqp39Bl6dlXyCy9J2FgDraA,UZUNO,7120.0,0.4066666666666667,0.24,0.18,1.0333333333333334,0.16,1.05,0.0933333333333333,0.5133333333333333,0.58,0.5166666666666667,0.3466666666666667,0.6366666666666667,0.67,0.1466666666666666,1.03,0.66,0.7399999999999999,1.0,0.0010924723807934538
Ppj5oh-2za8,UCHKoUFkbdX2LnWXGcbkC3jA,drew Nation,214000.0,0.6133333333333334,0.1233333333333333,1.11,0.2533333333333333,2.4266666666666663,2.18,1.4466666666666663,2.953333333333333,2.5933333333333333,2.4333333333333336,0.3766666666666666,0.0,0.4366666666666667,0.0933333333333333,2.873333333333333,0.6166666666666667,0.9533333333333336,0.0,0.0005462361903967269
PqPCB3X3vPo,UCgvTNqLFbMS8Wp73r00fGLA,ItsNomadTrinidad,3670.0,1.1,0.0,0.96,2.52,0.0,0.0,0.0,0.47,0.53,1.39,0.77,0.0,0.0,0.48,0.23,1.21,0.0,1.0,0.0004682024489114802
Pr4zrQxkK6g,UCfyehHM_eo4g5JUyWmms2LA,Sorted Food,2890000.0,0.46,0.0,0.095,0.48,0.385,0.11,0.3,0.805,0.515,0.335,0.365,0.13,0.8400000000000001,0.025,0.08,0.0,0.15,1.0,0.0008193542855950903
PsHEE0U-_mA,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,207000.0,,,,,,,,,,,,,,,,,,,0.0001489735064718346
PtRYZoMhY6A,UCTL128JylZO50B0MqbUuhSw,EL's Planet,232000.0,,,,,,,,,,,,,,,,,,,0.0002341012244557401
Puwiw_5qSEA,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
PvA4IHQh4wI,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,1210000.0,0.61,0.01,0.78,3.62,0.65,0.55,0.0,1.35,1.1,2.44,0.0,0.0,1.03,0.0,3.62,3.02,0.0,2.0,8.193542855950904e-05
PviTPnU2ehk,UC7HxIb6bY4-ymtAOS_MGsOw,VI3ION,606000.0,1.086666666666667,1.356666666666667,0.24,0.73,1.2966666666666666,1.5733333333333333,0.2233333333333333,1.2066666666666668,1.3633333333333333,0.0566666666666666,0.85,0.0466666666666666,0.2266666666666666,0.1266666666666666,1.933333333333333,1.1733333333333331,0.1833333333333333,0.0,0.0001560674829704934
Px1ZJASd-8U,UC40tCi6qlNr-WS37JQSrSUQ,Travelwithchris,695000.0,1.2033333333333334,0.59,0.4533333333333333,1.16,0.7000000000000001,0.4466666666666667,1.0566666666666666,0.7166666666666667,0.22,0.7933333333333333,0.6166666666666667,0.41,0.4000000000000001,0.0,0.5533333333333333,0.34,0.0,1.0,0.0008193542855950903
PxbXOiA7wgE,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,1.215,0.0,0.525,0.0,1.375,1.33,0.8800000000000001,1.02,1.47,1.62,0.74,0.58,1.585,0.335,1.295,0.355,0.035,0.0,6.18380592901955e-05
Py0b8cWz4es,UCQQyW9Ki62OmGzHedws7xlQ,Bianca & Beyond,142000.0,0.325,0.0,0.185,0.035,1.44,0.92,0.75,0.7949999999999999,1.075,0.755,0.055,0.43,0.965,0.185,0.275,0.085,0.065,1.0,0.00010241928569938629
Py_ZJ5q-MFo,UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post,2790000.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
Pyu19b9uDxM,UC5H6gBTRd1sMBcrAHeZ4gKg,Meryll Solidum,1480.0,0.46,0.21,0.15,0.24,1.75,2.83,0.74,0.8049999999999999,1.785,0.67,0.1699999999999999,0.0,0.595,0.0,2.2,0.53,0.0,0.0,0.0016387085711901807
Q-UMFEF4icE,UCsfUASBEZR8ABdma0ee8Zbg,Jay Cee Max,49700.0,0.88,0.0,0.0,1.96,0.0,0.0,0.63,1.37,0.0,0.0,0.44,0.06,0.76,0.26,0.02,0.2,0.0,1.0,0.0005462361903967269
Q0A1uyH0hTE,UCM_LbQqMyM08jynil9vYEGg,Travel Interesante - Gökçe & Steve,17700.0,0.855,0.755,0.41,0.39,2.195,1.015,0.875,2.37,2.23,2.155,0.185,0.34,0.8150000000000001,0.04,2.5,0.73,0.85,0.0,0.0004682024489114802
Q0eZfmCjLeM,UCDiZhoVoHJDx-R_LnfUxftw,A Foreigner Escapes to the Philippines,2180.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
Q1PpPdkyIUk,UCo57S0HBediNd47Ew5ezkzw,Craig in Asia,8840.0,0.44,0.99,0.0,2.62,0.6,0.34,0.68,1.39,0.0,0.0,0.52,2.5,0.29,0.73,0.0,0.0,0.0,1.0,0.0008193542855950903
Q27RZL21368,UC0gFSdMnCETFhOHsDCB8I9g,Charlie Wayne Adventures,8510.0,0.39,0.63,0.0,1.42,1.1,0.0,0.36,0.16,0.25,0.0,0.0,0.0,0.0,0.0,0.84,0.21,0.0,1.0,0.0010924723807934538
Q2m3ngosX5Q,UC25HBOBYfc-scqCQcyYKVNw,Lifey,248000.0,0.0166666666666666,0.0,0.0,0.7933333333333333,1.34,1.1766666666666663,0.4366666666666667,1.0766666666666669,2.31,0.3633333333333333,0.1033333333333333,0.0,0.36,0.01,1.68,0.44,0.0,0.0,0.00040967714279754517
Q4Fp0GIp3rg,UCwjWUUCiv_TPoErI9AZv6Lg,BEYONDLOCALGODDESSES,340000.0,,,,,,,,,,,,,,,,,,,0.0004682024489114802
Q5uaUfFgrBE,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,36200.0,,,,,,,,,,,,,,,,,,,0.00010241928569938629
Q5xvaryTpXM,UCbfLaTfmCeR2aykiRSGBbTQ,Katriinka,536000.0,0.39,0.0,0.655,0.035,0.3,0.36,0.135,0.805,0.715,0.49,0.275,0.0,0.0,0.0,0.465,0.0,0.29,1.0,0.00027311809519836344
Q83ciuGHqGo,UCau87M9DnzSL5iDE9f4uVKQ,Scott Auchterlonie Music,77300.0,,,,,,,,,,,,,,,,,,,0.0004682024489114802
Q8B47uJeLdU,UCCz0biXWeNqw1zkVLs_I40A,Foodie Legends,2140.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
QBJxmfAfphE,UCtnyo-2ySIhmhm1Rxl_0rRg,Arika mda ,6150.0,0.7779999999999999,0.02,0.036,0.424,0.6479999999999999,0.6839999999999999,1.434,0.594,0.85,0.76,1.23,0.0,0.258,1.0,0.8220000000000001,0.0,0.282,1.0,0.0010924723807934538
QCN_ivNr2Qk,UCYr4VTQfBpXrccQw_H2S8RA,JUICY REACTS,318000.0,2.085,2.145,0.98,1.365,0.0,0.06,0.0,0.23,0.0,0.01,0.355,0.0,0.07,0.0,3.06,2.09,1.205,2.0,0.00012138582008816153
QDgZloUGRe4,UCl4I_ztLWgW8ybm9M0n1pyg,Nic & Rei,14700.0,0.97,0.56,0.0,0.0,1.12,1.47,0.0,1.06,2.0,1.05,0.0,0.09,0.0,0.07,0.2,0.09,0.63,0.0,0.00010572313362517294
QIi0httojvs,UCoHcRUQiJaeUve1136k1XDg,Manong George : Filipino UK Nurse,18300.0,0.0,0.0,0.0,0.0,0.81,1.57,0.7,1.68,0.8,1.61,0.37,0.08,0.0,0.0,1.26,0.76,0.0,0.0,0.0006554834284760723
QIlHrWat8S4,UCPyi-4WfF63TJ95zKShawcw,itsKEVO,490000.0,1.0275,0.225,0.4391666666666666,1.4883333333333333,0.525,0.12,0.3908333333333333,1.0741666666666667,0.6516666666666667,0.9191666666666666,0.4033333333333333,0.3758333333333333,0.15,0.1433333333333333,0.4466666666666667,0.7358333333333333,0.1425,1.0,0.0002341012244557401
QJ2juErC6gw,UC-wNjA3exMjeJlEU5TvJ4Tw,Big Guy Appetite,298000.0,0.37,0.0999999999999999,0.3133333333333333,1.5366666666666664,0.8099999999999999,0.8933333333333334,0.0366666666666666,0.7733333333333333,0.57,0.6833333333333332,0.7666666666666666,0.3366666666666666,0.57,0.1266666666666666,0.3366666666666666,0.1366666666666666,0.2533333333333333,1.0,0.00040967714279754517
QJDgbmiflgA,UChIGU8b4l5cj6i5D9REsqdg,YouTube Fanfest ,4880000.0,0.6275,0.4225,0.3775,1.425,0.995,1.655,0.3775,1.185,1.1775,0.55,0.7775,0.6575,0.63,0.0,1.5775,0.3525,0.0,1.0,0.0006554834284760723
QJQ-iZZp2Hw,UCFvQ_bDaalb-1ZyCb48LCpA,Chasing Kimberly,16500.0,1.83,0.0,0.33,0.92,1.22,0.0,0.0,1.67,2.28,0.84,0.0,0.0,0.59,0.0,1.74,0.0,0.09,0.0,0.00040967714279754517
QJyGPmMCfHI,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
QO7RdQboTVg,UC7Kgx3dsvL5rJcDiwyNrjpA,Rookie Collectibles,1330.0,1.8500000000000003,1.3733333333333333,0.5166666666666667,0.73,1.1,1.01,0.6033333333333334,1.47,1.5933333333333335,0.79,0.8666666666666667,0.2966666666666667,0.15,0.0466666666666666,1.3233333333333333,0.7233333333333333,0.3533333333333333,2.0,0.0016387085711901807
QPho4EUQ_OY,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,0.506,0.09,0.462,0.0,0.858,0.34,0.294,0.67,0.8460000000000001,1.318,0.164,0.434,0.4679999999999999,0.182,0.722,0.674,0.032,1.0,6.18380592901955e-05
QRd5Hclfpdk,UCYY2mNcq7pv6IRW92JIT6DA,The Juicy Vlog,583000.0,,,,,,,,,,,,,,,,,,,0.00014249639749479832
QS7B8e-vq5E,UCD-wx9lLiFeulexN0Y00DMQ,Closer Lives: Jenn and Leon ,14800.0,0.5266666666666667,0.5833333333333334,0.04,0.5266666666666667,1.18,0.4466666666666667,0.0,1.37,2.0,0.8033333333333333,0.1133333333333333,0.0433333333333333,0.1966666666666666,0.1333333333333333,0.8766666666666666,0.31,0.24,0.0,0.0008193542855950903
QSqIy5TlHBo,UC0ffAL5IGWDEMriToPXKQVg,Nina Schofield,271000.0,1.0066666666666666,0.3666666666666667,0.35,1.4966666666666668,0.2666666666666666,0.4033333333333333,0.0,0.7599999999999999,0.5866666666666668,0.3133333333333333,0.2833333333333333,0.0,0.16,0.02,1.0466666666666666,0.5733333333333334,0.2033333333333333,1.0,0.0016387085711901807
QTmytXCEFYk,UCJIOEMm-cKo8uG82dUIfe1w,DR. ORFLI,12000.0,1.16,0.0,0.03,1.18,1.55,0.0,0.0,2.36,2.24,0.81,0.0,0.71,0.42,0.54,1.94,0.0,0.74,0.0,0.0008193542855950903
QUKFYwsVrAM,UCobYD8WgP3GPOqgvXF2Yy1w,Adam and Jane's Lifestyle,75500.0,2.745,1.835,0.0,0.765,0.47,0.705,0.215,1.85,1.2,0.825,0.01,0.165,0.395,0.0,1.255,0.0,0.31,2.0,6.827952379959086e-05
QV-bgDPiiro,UCxBWeubuZrc8sQE_bXytgUQ,Justin & Alina,138000.0,0.908,0.0,0.184,0.966,0.618,0.6759999999999999,0.208,0.968,0.708,0.132,0.408,0.2339999999999999,0.428,0.51,0.882,1.41,0.094,1.0,0.00013655904759918172
QXBdgwRuM0o,UCSjiVW9NV-mcJJ1t6RbMh7A,Down Under Visa,2650.0,,,,,,,,,,,,,,,,,,,0.00014249639749479832
QXCGv2x4GM4,UCeguYg1beQ9CiAh8SYyh4jQ,Eileen Aldis,132000.0,0.27,0.0,0.0,0.0,2.71,0.75,0.0,1.79,2.86,1.87,0.0,0.0,0.0,0.02,2.59,0.83,0.0,0.0,0.0006554834284760723
QXPDs1zcN_Y,UCatYGXWCXRt_0XLLKv1hkUw,Always Be Changing,501000.0,0.6666666666666666,0.2033333333333333,0.0,0.3899999999999999,0.7400000000000001,0.5366666666666667,0.2933333333333333,1.09,1.2033333333333334,1.0833333333333333,0.0866666666666666,0.12,0.53,0.0,0.33,0.0499999999999999,0.0,1.0,0.0002341012244557401
QXwmNIOT8R8,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
QZFUkmFNLqA,UCdjAt_fn19gBK3z5zL-tw1g,Cris Goosen,3470.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
Q_bSSUFafKE,UC1PwIaB8KklVK5iZqbtZErA,Flying Kell,205000.0,0.93,0.3733333333333333,0.2833333333333334,0.7433333333333333,1.0333333333333334,0.95,0.4166666666666667,0.8233333333333333,1.59,0.6666666666666666,0.61,0.0733333333333333,0.4133333333333333,0.0533333333333333,1.8833333333333333,0.3933333333333333,0.2266666666666666,0.0,0.0002521090109523355
Q_jL180mhH8,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,128000.0,,,,,,,,,,,,,,,,,,,0.00013109668569521446
QaJU15-DIHU,UCqdBWKP4_8bU-Rsk2LvVz6Q,BecomingFilipino,1140000.0,,,,,,,,,,,,,,,,,,,0.0001560674829704934
QasoAsgImhQ,UCBhnGs1nD_ixIGWkJUYkfRQ,Building the Philippines with Wilma & Greg,14200.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
QaumqNGe8Oc,UC9lkTlYUoF1iGnHM3smXxlQ,Travel Snacks,95100.0,1.745,1.615,0.945,0.7200000000000001,1.27,1.765,0.715,1.46,0.735,0.57,0.545,0.785,0.095,0.0,1.81,0.0,1.295,0.0,0.0010924723807934538
QccYQmy8xeI,UCLPLXSPgySkBypwpi6BrMwg,Jessica Lee,1680000.0,,,,,,,,,,,,,,,,,,,0.0002521090109523355
Qdm15J-PYcI,UC_2iPQwn_V2SflddzbtalLg,Celinka Updates,102000.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
QeGa4Kk-S3A,UC7fga_Kycp9z6pg5Yhx7R-w,Bisayang Hilaw,1050000.0,,,,,,,,,,,,,,,,,,,0.0004682024489114802
QeGqPTs8kvo,UCLQ1V9BthBBZA_mE3QV18eA,Milky Coffee,1530.0,1.07,0.0,0.0,0.0,1.87,1.99,0.0,0.12,2.71,0.0,0.0,0.0,0.32,0.47,1.83,0.0,0.1,0.0,0.0005462361903967269
QeKYdEWg51k,UCUB6A2YY9soreMGNwDLh-zw,Combat Arms Channel,589000.0,0.7285714285714285,0.04,1.2885714285714285,0.8228571428571428,0.4842857142857143,1.802857142857143,0.4171428571428571,0.1528571428571428,0.1699999999999999,0.4471428571428571,0.1914285714285714,0.2614285714285714,0.1485714285714285,0.1171428571428571,0.0828571428571428,0.5671428571428572,0.1514285714285714,1.0,0.0008193542855950903
QeLr8WOOEfY,UCRrUJKpFAGgA9WVjSWhgk2Q,KIM n LEE,95200.0,0.295,0.0,0.615,0.56,0.31,2.02,0.12,0.0,0.15,0.195,0.09,0.355,0.52,0.105,0.055,0.475,0.0,1.0,0.00011301438422001247
QeYv9JNSYu8,UCbbw0svE3owMHUQcsL0nnUA,Happiness Boms,9330.0,,,,,,,,,,,,,,,,,,,0.00040967714279754517
QeaR2b2l-n8,UCRzBNJTsBe2rq6pkyXeaj1A,TriFate Lifestyle,161000.0,0.91,0.19,0.17,4.08,0.3,0.71,0.25,1.78,1.22,0.64,0.05,0.0,0.0,0.0,1.87,0.69,0.0,2.0,0.0001724956390726506
Qeozy6w3Jfk,UCGY-wd-aiR8rHX1XaJXII3A,Arty Travels ,10900.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
QflJ7MusWmU,UCnIG77gLrKwxZ-j0YhmstcA,Tales of Odyssey,43900.0,0.0,0.0,0.94,0.16,2.13,2.73,1.09,1.18,1.94,0.47,0.0,0.0,0.0,0.0,1.98,0.0,1.52,0.0,0.0010924723807934538
QiVHr19_h4k,UCNDk_kGqNSg60VNnzSeym_g,Chai Travel,95300.0,0.28,0.0,1.27,0.0,1.12,3.27,0.38,0.25,0.67,0.0,0.99,0.64,1.16,0.28,0.85,0.72,0.11,1.0,0.00040967714279754517
QifgQo4RK_g,UClnOJmWf3o_f6x-Q16rjorA,Dillon McClure,29400.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
QjW6a0VXsX0,UCPNBc7ZRwmgk1I6j_lenAfw,The Love Train Nation,23900.0,,,,,,,,,,,,,,,,,,,0.00010924723807934537
QkqDpf4NLqY,UCmUaeYKjQ7n0aMa1KjDHlQg,Travel Chronicles,35000.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
QlTSkPtqTRo,UCqp39Bl6dlXyCy9J2FgDraA,UZUNO,7120.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
Qm4QPWtB9TA,UCoQWcwy-nYVG6Er9VxyxJJA,Avelovinit,364000.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
Qn50ttkHGdQ,UCU03NklypYW1AAIoNE2Vh1g,Jeanelleats,1900000.0,0.03,0.67,0.0,1.64,0.55,0.0,0.0,1.06,1.65,0.45,0.84,0.0,0.0,0.0,2.99,1.8,0.0,1.0,0.0002341012244557401
QnHMIDrlqbA,UCuNTNj4oeNhdwA-nJYp-OIw,Borderless Asia,55400.0,0.0,0.06,0.0,0.0,1.8,2.05,0.35,1.47,2.56,0.91,0.0,0.0,0.0,0.0,2.09,0.2,0.17,0.0,0.0010924723807934538
Qo-Gs8w_P80,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.502,0.1,0.616,0.8019999999999999,0.176,0.224,0.056,0.238,0.522,0.128,0.18,0.0,0.028,0.0,1.258,1.106,0.05,1.0,2.074314647076178e-05
QrN6BpfxsRE,UCbPHHOiOY_tA9BSytK0jDYw,Beryl Shereshewsky,859000.0,0.23,0.0,0.49,1.36,2.8,3.92,1.51,2.33,2.31,2.24,0.12,0.0,0.44,0.0,4.36,2.09,0.0,0.0,0.00019278924366943303
QsFi0SkZHsY,UCRzBNJTsBe2rq6pkyXeaj1A,TriFate Lifestyle,161000.0,2.005,1.795,0.0,3.515,0.465,0.81,0.045,0.675,0.52,0.0,0.25,0.08,0.175,0.0,2.45,0.445,0.0,2.0,0.0001724956390726506
Qve69G7VHb4,UCCOkdio2yvgl8tx_7C2ZyIw,Selfie Travellers,2380.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
Qy7t7R58QCY,UCn3xotTBbZ7CaH8Zv5WtHHg,Food and Footprints- Greg and Jumi,26000.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
R-xbSmJZuKQ,UCOtztOjWQPgzGaCdtArfWuw,Ije999 Reacts ,10800.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
R1fuPtrok3M,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,171000.0,0.7400000000000001,0.8433333333333334,0.7233333333333333,2.043333333333333,0.0,0.0,0.0,0.17,0.0,0.0,0.0566666666666666,0.16,0.0266666666666666,0.2033333333333333,0.1066666666666666,0.79,0.0033333333333333,1.0,6.426308122314434e-05
R3uIfHZPPm8,UCe61L4YJsAGFHRfqKlOPx6g,Magnify Studio,44100.0,0.38,0.0,0.05,1.67,0.15,0.0,0.0,0.34,0.755,0.0,0.0,0.68,0.0,0.0,0.0,0.885,0.175,1.0,0.0016387085711901807
R7KpmpPzCEQ,UCSvaH7DbguYJcp8PHTTv1Zw,Bigg World Cinema,34000.0,0.4828571428571428,0.0,0.1942857142857143,0.9228571428571428,0.6,0.54,0.2314285714285714,0.5314285714285715,0.59,0.6957142857142857,0.5114285714285713,0.9385714285714286,0.4928571428571429,0.3928571428571428,0.3385714285714286,0.6971428571428573,0.1014285714285714,1.0,0.00019278924366943303
R8-LyHgcl5I,UCbDelWG0lH_xzQjnH-bNB_w,josie lifts things,1080000.0,4.33,3.74,2.43,3.24,0.0,0.0,0.0,0.22,0.0,0.0,1.58,0.66,0.4,0.0,1.6,0.79,0.05,2.0,0.0002521090109523355
R83eEaGON9A,UC3PVtkwtqwCD4LEPguBEADA,Mia Sandoval,395000.0,0.13,0.0,1.7,0.0,1.51,1.45,1.03,1.97,1.82,1.76,0.08,0.0,0.59,0.09,1.52,0.77,0.0,0.0,0.00011705061222787004
R8IaZ0NdLC4,UC9DwgmJc-uKnxGavukOy_6w,Aaron Around,9540.0,0.0,0.0,0.0,0.0,2.65,3.47,0.59,1.11,2.74,0.44,2.73,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.00016387085711901808
R90_YemNcGs,UCAv7YCgnRo86h7gOMMBf-GQ,GagaOOLala - Find YourStory,727000.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
R92RpsgW9n8,UC_nGEYgqzTuyFbHCZELMC2w,Merryjuj,11400.0,,,,,,,,,,,,,,,,,,,0.00011301438422001247
