Video_ID,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster
sLG4lh63BLA,0.5549999999999999,0.67,0.0,0.065,1.735,1.03,0.425,0.79,1.35,1.215,1.11,0.5449999999999999,0.985,0.035,2.105,0.76,0.0,0
sNKK3aX8Bd4,1.335,0.83,0.425,0.99,0.525,0.435,0.0,0.72,0.9825,0.83,0.1475,0.055,0.3,0.0,1.9975,0.3,0.0,1
sOz1Zyg42Gs,0.6375,0.84,0.71,1.4625,0.0175,0.5575,0.2925,0.2375,0.055,0.085,0.265,0.1525,0.21,0.025,0.6725000000000001,0.74,0.58,1
sOzt7izjONc,0.5325,0.17,0.78,0.55,0.0,0.265,0.0025,0.0925,0.3075,0.5125,0.095,0.1175,0.75,0.03,0.355,0.605,0.0,1
sQ8-amHR7tY,1.11,1.14,0.0,0.4,0.85,1.78,0.36,0.0,0.32,0.0,1.62,1.2,0.0,0.72,1.43,1.86,1.14,1
sRX0LWY7eCE,1.265,0.4,0.35,2.1100000000000003,0.36,0.0,0.0,0.355,0.65,1.19,0.32,0.46,0.1,0.24,0.6,0.275,0.0,1
sRd_FC4U5d0,0.045,0.0,0.0,0.56,0.4549999999999999,0.0,0.09,1.065,0.69,0.62,1.03,0.0,1.155,0.0,0.01,0.51,0.0,1
sSNoIF-wAmw,0.52,0.0,0.58,2.01,0.57,1.67,0.0,0.19,0.0,0.19,5.0,1.35,0.0,1.06,1.05,0.0,0.32,1
sTAp9uDvlPs,0.5349999999999999,0.2025,0.01,0.37,2.105,0.9675,0.3349999999999999,2.0625,2.5925,1.4525,0.33,0.295,0.0,0.1525,2.5025,0.3875,0.4325,0
sTU4mOcJvEI,0.7633333333333333,0.1666666666666666,1.08,0.0766666666666666,0.5233333333333333,1.5199999999999998,0.0,0.5299999999999999,0.0833333333333333,1.21,0.5033333333333333,0.4433333333333333,0.5833333333333334,0.1999999999999999,0.2466666666666666,0.2833333333333333,0.1,1
sVTDPKvQfjw,0.15,0.0,0.2,0.65,2.22,2.95,2.79,3.55,0.47,1.66,2.06,0.0,0.0,2.91,2.18,1.93,1.65,0
sZb2_4VWzVw,0.0,0.0,1.29,0.0,2.06,2.18,1.22,1.76,1.98,1.92,0.0,0.0,0.0,0.12,1.52,0.0,0.0,0
sf4wICUY4xU,0.35,0.0,0.0,1.99,1.15,0.0,0.0,0.0,1.78,0.0,0.0,0.0,1.02,0.0,1.74,0.0,0.73,1
skoiHrfdETA,1.065,0.2425,0.42,0.7775,0.2875,1.3199999999999998,0.28,0.495,0.4525,0.5125,0.25,0.2375,0.0,0.075,0.75,0.5874999999999999,0.1425,1
stIB8C41h0I,1.2,0.1533333333333333,1.3633333333333333,1.7966666666666666,0.3566666666666667,0.4866666666666666,0.15,1.3133333333333332,0.7200000000000001,0.5733333333333334,0.0666666666666666,0.0,0.9,0.06,0.6233333333333334,0.0,0.3866666666666667,1
svwxw7iB-W4,1.665,0.25,0.88,0.935,1.005,1.155,0.58,1.515,1.3,1.755,0.7949999999999999,0.02,0.0,0.29,1.405,0.17,0.83,0
swOdShaXNps,0.92,0.0,0.33,0.97,1.28,1.54,0.78,1.46,1.39,1.4,0.0,0.0,0.0,0.0,1.58,1.33,0.0,0
sxqDOWgkFL8,1.31,1.25,0.0,0.07,0.0,0.04,0.0,0.0,0.73,0.34,0.33,0.0,0.81,0.0,0.0,0.0,0.0,1
t0DyWkA_wbI,0.205,0.385,0.005,0.37,1.595,2.81,0.46,1.1949999999999998,1.97,0.485,0.0,0.0,0.46,0.045,2.355,0.775,0.025,0
t1KCgUL62GM,0.6,0.045,0.0,1.3225,1.0,0.61,0.69,0.8825000000000001,0.8474999999999999,0.5874999999999999,0.7875,0.445,0.0,0.75,1.06,0.4925,0.2175,1
t50jstuxy1Y,1.25,0.0,0.0,0.0,1.7,1.44,0.49,1.6,2.86,0.17,0.0,0.0,0.62,0.0,3.21,0.03,0.24,0
t8V2_4KB-LI,1.085,0.335,0.67,0.895,0.855,1.6749999999999998,0.48,1.28,0.875,0.57,0.45,0.29,0.79,0.76,0.27,0.0,0.4649999999999999,1
tB8xTODnh0I,0.27,0.0824999999999999,0.145,0.32,0.2875,1.3075,0.395,0.9975,0.665,0.635,0.7124999999999999,0.3725,0.0,0.1625,0.615,0.3399999999999999,0.18,1
tBLvHKSuWaE,0.65,0.74,0.0,1.72,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1
tCBSddrRG0E,2.705,3.065,0.95,1.465,0.95,0.11,0.245,1.98,2.685,1.48,0.32,0.2,0.0,0.0,2.9850000000000003,0.905,0.395,2
