Source,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
SBucSj3QSTI.csv,1.92,0.78,0.31,0.08,0.0,0.0,0.0,0.0,0.32,1.24,0.0,0.0,2.18,0.0,0.33,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
SBucSj3QSTI.csv,0.6,0.0,0.0,0.0,2.21,3.22,1.91,1.56,1.72,0.0,0.0,0.0,0.01,0.67,1.33,0.0,0.11,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SBucSj3QSTI.csv,1.09,0.31,0.0,0.85,0.75,0.08,1.32,0.0,0.69,0.0,2.56,2.22,0.0,1.01,0.73,0.6,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
SBucSj3QSTI.csv,2.21,0.57,0.55,1.89,0.29,1.72,0.0,0.03,1.44,0.47,0.0,0.0,0.0,0.12,0.0,0.0,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
SBucSj3QSTI.csv,0.77,0.0,0.0,0.02,0.11,2.36,0.0,0.0,0.0,0.0,3.3,0.71,0.0,2.69,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
sCVrLhHwLBk.csv,0.79,1.53,1.13,0.32,1.97,2.61,2.53,0.91,0.27,0.61,1.01,1.01,1.05,0.0,2.02,2.84,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
sCVrLhHwLBk.csv,2.2,1.63,1.98,0.32,1.53,3.34,1.23,2.74,1.9,0.89,1.36,0.57,0.0,0.0,1.62,0.73,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
sdbzRnccNBs.csv,1.96,1.55,0.42,1.81,0.0,0.0,0.0,2.02,0.8,2.54,0.95,0.0,0.0,0.0,5.0,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
sdRS6KsQuaA.csv,0.0,0.0,1.22,0.0,1.04,2.6,0.8,0.88,0.01,1.74,0.0,0.0,0.0,0.29,0.72,1.0,1.09,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
sdRS6KsQuaA.csv,0.0,0.0,0.0,0.0,2.32,2.66,0.57,2.21,3.1,1.25,0.0,0.0,0.09,0.0,2.61,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
sdsz-t540WI.csv,0.0,0.0,0.0,0.0,1.35,0.37,0.06,0.75,0.52,1.37,0.12,0.84,1.12,0.0,0.0,0.0,1.11,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sdsz-t540WI.csv,1.02,0.0,0.8,0.0,0.03,0.98,0.23,0.0,0.0,0.91,0.24,0.0,0.0,0.0,0.0,0.73,0.04,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
sD_UK3FUGxY.csv,0.96,0.41,1.62,0.0,0.0,1.81,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.04,1.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
SEDnYrH_f9Y.csv,0.0,0.0,0.0,2.34,0.41,1.66,0.06,2.62,0.01,0.98,0.0,0.0,1.34,0.0,0.78,1.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SEDnYrH_f9Y.csv,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1.27,0.12,0.13,0.0,0.0,0.27,0.23,1.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
SEDnYrH_f9Y.csv,0.0,0.0,0.76,1.64,0.0,0.0,0.0,1.02,0.0,0.0,0.36,0.0,0.14,0.0,0.0,0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEDnYrH_f9Y.csv,0.0,0.0,0.0,0.0,0.0,0.29,0.43,0.0,0.0,0.0,0.13,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SEHcakm-fAc.csv,0.22,1.07,0.25,0.67,0.0,0.0,0.22,0.0,0.55,0.75,0.09,0.0,0.7,0.0,0.31,0.02,0.39,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SEHcakm-fAc.csv,0.06,0.0,0.76,0.0,1.02,0.49,0.0,0.0,0.03,0.69,0.0,0.0,0.74,0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
seJDnmDAAtw.csv,0.58,0.4,0.0,0.0,0.56,1.17,0.9,0.0,0.0,0.5,0.4,1.15,0.09,0.0,0.0,0.0,1.61,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
seJDnmDAAtw.csv,0.75,0.13,0.83,0.34,0.2,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.03,0.32,1.31,0.63,0.43,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SFUUMWz3BRY.csv,0.43,0.0,1.73,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.62,0.36,0.15,0.0,0.0,0.0,0.11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SFUUMWz3BRY.csv,0.07,0.0,0.14,0.36,0.0,0.9,0.19,0.0,0.0,0.0,0.5,0.0,1.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
SFvO4qGbhUw.csv,0.68,0.37,0.04,0.0,1.55,0.0,0.0,1.71,1.4,0.38,1.03,0.0,0.1,0.0,1.44,0.12,1.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sggwtsSkVSw.csv,1.37,1.15,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.0,0.82,0.52,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SGIx491dpJw.csv,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.47,0.04,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SGIx491dpJw.csv,0.94,0.0,1.05,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.0,2.07,0.27,0.0,0.0,0.0,0.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
SgqiutNqx-M.csv,0.0,0.0,0.0,0.0,0.23,1.24,0.42,0.85,0.81,2.13,1.14,0.0,0.0,0.43,2.28,0.04,0.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
SgqiutNqx-M.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.22,2.63,0.59,0.11,1.71,0.0,0.14,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
SgqiutNqx-M.csv,0.9,0.22,1.57,0.81,0.0,0.5,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.98,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SgrfCgr4cyU.csv,0.33,0.27,0.0,2.16,0.0,0.0,0.05,0.28,0.0,0.21,0.33,1.15,0.0,0.43,0.37,1.49,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
sGTNGbebr7w.csv,1.95,2.54,0.0,1.16,0.88,0.73,1.07,1.87,1.29,0.37,0.78,0.0,0.0,0.0,2.38,0.65,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SgW8Eh71ibk.csv,1.13,1.99,0.0,0.74,0.0,0.3,0.03,0.0,0.06,0.35,0.0,0.21,0.0,0.09,0.0,0.03,1.17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SgW8Eh71ibk.csv,2.56,1.96,1.72,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.33,0.0,0.0,0.5,0.21,1.44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
sH0SwSsKS3g.csv,1.04,0.0,0.71,0.22,0.21,0.53,0.0,0.46,0.76,0.0,0.0,0.0,0.08,0.0,0.76,0.13,0.08,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sH0SwSsKS3g.csv,1.39,0.54,0.44,0.0,0.89,3.18,0.0,1.13,0.68,0.0,0.42,0.93,0.0,0.04,0.1,0.58,0.16,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Shee7Y7V4b0.csv,1.47,0.0,1.51,1.21,1.77,3.87,0.48,2.14,0.54,0.0,0.0,0.15,0.0,0.58,1.29,1.17,0.66,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
Shee7Y7V4b0.csv,0.0,0.0,0.0,0.0,0.77,0.96,0.0,0.3,0.64,1.15,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Shee7Y7V4b0.csv,0.0,0.0,0.0,0.26,2.24,2.73,1.17,1.42,2.52,1.89,0.0,0.0,0.0,0.0,2.33,0.52,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
shLl_K2MD6w.csv,0.0,0.63,0.0,0.0,1.92,1.08,0.64,2.29,3.26,2.33,0.0,0.0,0.0,0.0,2.95,0.3,1.87,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
shLl_K2MD6w.csv,2.38,0.43,1.58,1.6,0.0,0.93,0.0,0.0,0.0,0.45,0.09,0.0,0.0,0.0,1.3,3.0,0.82,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
shLl_K2MD6w.csv,0.0,0.0,0.32,0.0,2.0,0.0,0.0,2.82,3.33,1.63,0.0,0.0,0.0,0.12,2.68,0.0,1.87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
SiiYQYaNG_k.csv,1.01,0.78,0.0,0.03,0.0,0.52,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sKFn4g-g098.csv,1.43,1.29,0.7,1.8,0.0,0.0,0.0,0.42,0.0,0.1,0.49,1.31,0.0,0.0,0.0,1.14,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
sKFn4g-g098.csv,0.08,0.21,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sktbPxj4Uxw.csv,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
sktbPxj4Uxw.csv,2.54,2.33,0.45,0.88,1.46,0.76,0.0,1.2,1.53,0.74,0.0,0.0,0.0,0.0,1.31,0.29,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sl0GWG5yny0.csv,0.0,0.0,0.48,0.0,1.64,1.04,0.79,2.26,0.71,1.22,0.38,0.0,0.0,0.05,1.53,1.76,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
sl0GWG5yny0.csv,0.13,0.0,0.0,0.0,0.22,0.05,0.0,0.0,0.68,1.62,0.43,0.06,0.76,0.36,0.0,0.0,0.14,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
sl0GWG5yny0.csv,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.47,1.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sl0GWG5yny0.csv,0.68,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
sl0GWG5yny0.csv,0.22,0.39,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.09,0.17,0.29,1.98,0.16,0.0,0.63,0.23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
SlcVb1lfnI4.csv,0.0,0.0,0.0,0.0,1.85,0.0,0.2,2.16,3.48,1.65,0.0,0.0,0.0,0.45,2.38,0.54,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
SlcVb1lfnI4.csv,0.0,0.0,0.0,0.0,3.0,3.08,1.51,3.09,3.49,2.25,0.0,0.0,0.0,0.0,3.78,0.26,1.61,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
SlcVb1lfnI4.csv,1.57,0.83,0.56,1.5,0.0,0.0,0.0,0.5,1.04,0.53,0.49,0.68,0.0,0.0,0.0,0.24,1.34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
slnStDDyUQs.csv,0.85,0.52,0.0,0.34,0.0,0.0,0.01,0.0,0.23,1.15,0.22,0.06,1.34,0.73,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
sL_yF8JeX6Q.csv,0.78,0.33,0.0,0.0,1.49,2.73,1.05,1.77,1.27,0.17,0.52,0.24,1.72,0.0,1.4,0.25,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
sL_yF8JeX6Q.csv,0.35,0.0,0.0,0.0,1.12,2.27,0.19,0.0,1.14,1.14,0.0,0.51,0.02,0.36,0.43,0.81,0.38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
sL_yF8JeX6Q.csv,1.11,1.22,0.0,1.15,0.0,0.0,1.36,2.43,0.73,0.62,0.79,0.01,0.0,0.0,1.16,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sm7yrbNWz28.csv,1.23,0.23,0.0,0.0,0.53,0.03,0.04,1.21,1.03,0.0,0.13,0.0,0.25,0.0,3.25,0.55,0.17,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Sm7yrbNWz28.csv,1.44,1.66,0.0,1.65,1.96,0.72,0.0,0.72,2.26,2.26,0.69,0.0,0.0,0.31,0.28,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sm7yrbNWz28.csv,1.27,0.66,0.0,1.56,0.0,0.17,0.0,2.45,1.26,1.6,0.6,0.0,0.0,0.0,1.18,0.47,0.53,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Sm8zLkZCNZs.csv,0.0,0.0,0.62,0.0,0.5,0.53,1.06,0.16,0.55,0.0,0.18,0.41,0.0,0.37,0.0,0.15,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Sm8zLkZCNZs.csv,0.0,0.0,0.0,1.87,0.34,1.37,1.3,0.0,0.0,0.09,0.61,0.0,0.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sM9LuOdnbIc.csv,0.77,0.0,0.0,0.88,1.33,1.66,1.23,0.53,1.0,0.77,0.11,1.26,0.45,0.0,0.0,0.16,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
sM9LuOdnbIc.csv,0.0,0.0,0.0,0.69,0.39,0.0,0.0,0.0,0.91,0.0,0.16,0.0,0.3,0.09,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
sM9LuOdnbIc.csv,1.06,0.43,0.0,0.58,0.78,0.19,1.11,0.0,0.85,0.0,2.18,2.01,0.0,0.66,0.72,1.76,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
sM9LuOdnbIc.csv,0.93,0.0,0.0,0.05,0.42,1.95,0.0,0.0,0.14,0.06,0.01,1.06,1.14,1.1,0.0,0.66,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
sM9LuOdnbIc.csv,1.66,2.36,0.0,2.89,0.0,0.95,0.29,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.73,1.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
sM9LuOdnbIc.csv,1.02,2.56,0.03,3.56,0.14,0.39,1.28,0.0,0.0,0.0,0.72,0.47,1.44,0.0,0.23,0.4,1.09,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
sMFgUkUBLeo.csv,1.73,0.44,0.5,1.13,0.23,0.24,0.23,0.48,0.63,0.9,0.0,0.12,0.25,0.0,0.0,0.0,1.16,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sMFgUkUBLeo.csv,0.48,0.28,2.05,2.47,1.88,1.24,1.87,2.37,0.49,0.0,0.3,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SmsG86qqVg0.csv,0.63,0.99,0.09,1.84,0.56,0.77,0.0,0.68,1.19,1.62,0.48,0.78,0.76,0.27,0.47,1.65,0.11,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
SmsG86qqVg0.csv,1.35,1.32,0.0,0.63,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,1.14,0.76,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
SNg3YgvLvsE.csv,0.0,0.0,0.85,0.09,0.0,0.99,0.54,2.46,0.4,0.0,0.74,0.43,1.41,0.0,2.0,1.99,1.27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
SNg3YgvLvsE.csv,1.18,2.16,0.0,1.88,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,2.25,2.66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SNg3YgvLvsE.csv,0.62,0.0,0.0,0.5,1.4,1.26,1.3,0.71,1.0,0.74,0.27,1.27,0.69,0.0,0.0,0.0,0.36,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
SNg3YgvLvsE.csv,0.98,0.0,0.7,1.74,0.46,1.26,0.1,0.96,0.0,0.76,1.01,0.49,0.0,1.0,0.44,0.93,0.09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
SNg3YgvLvsE.csv,1.11,0.18,0.0,0.0,0.59,0.0,1.15,0.0,0.52,0.14,2.21,2.4,0.0,1.32,0.0,1.24,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SNg3YgvLvsE.csv,0.32,0.0,0.0,0.0,1.77,1.9,1.26,2.72,2.69,0.28,0.0,0.0,2.05,0.59,2.06,1.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SNg3YgvLvsE.csv,0.0,0.0,0.0,0.0,0.28,0.0,0.18,0.73,1.54,0.17,0.51,0.0,0.89,0.0,0.87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SnWa6bjanOk.csv,0.22,0.46,1.2,0.24,0.02,1.28,1.39,0.0,0.0,0.78,0.0,1.05,0.5,0.45,0.14,0.29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
SnWa6bjanOk.csv,0.58,0.12,0.0,1.05,0.0,0.0,0.0,0.47,0.51,0.06,0.0,0.0,0.0,0.0,0.46,1.37,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
SnWa6bjanOk.csv,0.88,0.0,0.95,2.05,0.0,0.36,0.69,0.91,0.0,1.7,1.75,0.46,0.0,1.08,0.0,1.02,0.28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
so_eRNjImxE.csv,1.16,0.0,0.0,0.02,0.31,0.0,0.11,0.96,0.14,0.38,1.3,0.0,0.0,0.0,0.74,0.35,0.21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
so_eRNjImxE.csv,0.0,0.0,0.38,0.0,1.77,0.31,1.63,3.35,2.29,1.55,0.1,0.2,0.0,0.0,1.88,0.0,1.88,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
so_eRNjImxE.csv,0.45,0.0,0.0,0.0,1.28,1.09,0.82,0.82,1.16,1.27,0.0,0.0,0.0,0.0,1.84,3.31,1.64,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
sp5CpRQo8Pw.csv,0.74,0.02,0.51,0.14,0.36,0.0,1.14,0.94,2.31,1.19,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sphIIsNA2EY.csv,0.83,1.69,1.07,0.0,0.0,0.7,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,1.74,1.46,0.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
